PB.83095.1	ENST00000592918.5	256
PB.83095.1	PB.52882.2	256
PB.83095.1	PB.75665.2	256
PB.75665.1	PB.75665.2	0
PB.75665.1	ENST00000592918.5	256
PB.75665.1	PB.52882.2	256
PB.75665.1	ENST00000588548.1	256
PB.60583.1	PB.52882.2	0
PB.60583.1	ENST00000592918.5	256
PB.60583.1	PB.75665.2	256
PB.68183.1	ENST00000592918.5	0
PB.68183.1	PB.52882.2	256
PB.68183.1	PB.75665.2	256
PB.83095.2	PB.83095.4	0
PB.83095.2	ENST00000592107.5	256
PB.83095.2	PB.83095.3	256
PB.83095.2	PB.52882.2	256
PB.37825.1	PB.52882.2	0
PB.37825.1	ENST00000592918.5	256
PB.111553.1	ENST00000609932.5	0
PB.111553.1	PB.124737.1	256
PB.111553.1	ENST00000441006.5	256
PB.111553.1	PB.130816.1	256
PB.143796.1	PB.130816.1	0
PB.45356.1	PB.143797.1	0
PB.45356.1	ENST00000612619.1	256
PB.45356.1	PB.150482.1	256
PB.45356.1	ENST00000319363.11	256
PB.68184.2	ENST00000612619.1	0
PB.68184.2	PB.143797.1	256
PB.68184.2	PB.150482.1	256
PB.68184.2	ENST00000319363.11	256
PB.130817.2	ENST00000319363.11	0
PB.130817.2	PB.143797.1	256
PB.130817.2	ENST00000612619.1	256
PB.130817.2	PB.150482.1	256
PB.137291.1	PB.143797.1	0
PB.137291.1	ENST00000319363.11	256
PB.137291.1	ENST00000612619.1	256
PB.137291.1	PB.150482.1	256
PB.157382.1	ENST00000319363.11	0
PB.157382.1	PB.143797.1	256
PB.157382.1	PB.150482.1	256
PB.157382.1	ENST00000612619.1	256
PB.157383.1	ENST00000319363.11	0
PB.157383.1	ENST00000612619.1	256
PB.157383.1	PB.143797.1	256
PB.60584.1	ENST00000612619.1	0
PB.60584.1	ENST00000319363.11	256
PB.30360.1	PB.37826.1	0
PB.30360.1	ENST00000155674.9	256
PB.30360.1	ENST00000336737.8	256
PB.30360.1	PB.30360.2	256
PB.45357.1	ENST00000336737.8	0
PB.45357.1	PB.30360.2	256
PB.45357.1	PB.88755.1	256
PB.45357.1	ENST00000155674.9	256
PB.45357.1	PB.37826.1	256
PB.45357.2	ENST00000336737.8	0
PB.45357.2	PB.30360.2	256
PB.45357.2	PB.88755.1	256
PB.45357.2	ENST00000155674.9	256
PB.45357.2	PB.37826.1	256
PB.60585.3	ENST00000336737.8	0
PB.60585.3	PB.37826.1	256
PB.60585.3	ENST00000155674.9	256
PB.60585.3	PB.30360.2	256
PB.60585.3	PB.124739.1	256
PB.60585.3	PB.88755.1	256
PB.60585.2	ENST00000336737.8	0
PB.60585.2	PB.30360.2	256
PB.60585.2	PB.88755.1	256
PB.60585.2	ENST00000155674.9	256
PB.60585.2	PB.37826.1	256
PB.22970.1	PB.37826.1	0
PB.22970.1	ENST00000336737.8	256
PB.22970.1	PB.30360.2	256
PB.22970.1	ENST00000155674.9	256
PB.45357.3	PB.30360.2	0
PB.45357.3	ENST00000336737.8	256
PB.45357.3	PB.88755.1	256
PB.45357.3	ENST00000155674.9	256
PB.45357.3	PB.37826.1	256
PB.45357.4	ENST00000336737.8	0
PB.45357.4	PB.30360.2	256
PB.45357.4	PB.88755.1	256
PB.45357.4	ENST00000155674.9	256
PB.45357.4	PB.37826.1	256
PB.68185.2	PB.30360.2	0
PB.68185.2	ENST00000336737.8	256
PB.68185.2	ENST00000155674.9	256
PB.68185.2	PB.37826.1	256
PB.137292.1	PB.88755.1	0
PB.68185.3	ENST00000336737.8	0
PB.68185.3	ENST00000155674.9	256
PB.68185.3	PB.30360.2	256
PB.68185.3	PB.37826.1	256
PB.68185.3	PB.124739.1	256
PB.75667.1	ENST00000253413.10	0
PB.75667.1	ENST00000399796.6	256
PB.75667.1	PB.83098.2	256
PB.75667.1	ENST00000399798.6	256
PB.137294.1	ENST00000618481.4	0
PB.137294.1	ENST00000418951.6	256
PB.137294.1	PB.130819.4	256
PB.137294.1	PB.130819.6	256
PB.137294.1	ENST00000317582.10	256
PB.137294.1	ENST00000611738.4	256
PB.130819.2	PB.130819.6	0
PB.130819.2	ENST00000317582.10	256
PB.130819.2	ENST00000418951.6	256
PB.130819.2	PB.130819.4	256
PB.130819.2	ENST00000543133.5	256
PB.130819.2	PB.137294.5	256
PB.130819.3	ENST00000418951.6	0
PB.130819.3	PB.130819.4	256
PB.130819.3	PB.130819.6	256
PB.130819.3	ENST00000317582.10	256
PB.130819.3	PB.137294.4	256
PB.130819.3	ENST00000543133.5	256
PB.143799.1	ENST00000611738.4	0
PB.143799.1	ENST00000618481.4	256
PB.143799.1	PB.137294.4	256
PB.143799.1	ENST00000418951.6	256
PB.143799.1	PB.130819.4	256
PB.143799.1	PB.130819.6	256
PB.103688.1	ENST00000618481.4	0
PB.103688.1	PB.96072.1	256
PB.103688.1	ENST00000399782.5	256
PB.103688.1	ENST00000493680.5	256
PB.103688.1	PB.130819.6	256
PB.103688.1	ENST00000317582.10	256
PB.137294.3	PB.137294.2	0
PB.137294.3	ENST00000337612.9	256
PB.137294.3	ENST00000543133.5	256
PB.137294.3	PB.130819.4	256
PB.137294.3	PB.137294.5	256
PB.137294.3	PB.130819.6	256
PB.75668.1	PB.137294.4	0
PB.75668.1	PB.96072.1	256
PB.75668.1	ENST00000418951.6	256
PB.75668.1	PB.22971.2	256
PB.75668.1	PB.130819.4	256
PB.75668.1	PB.130819.6	256
PB.68187.1	PB.96072.1	0
PB.68187.1	PB.130819.6	256
PB.68187.1	PB.137294.4	256
PB.68187.1	ENST00000418951.6	256
PB.68187.1	PB.22971.2	256
PB.68187.1	PB.130819.4	256
PB.30361.1	PB.22971.2	0
PB.30361.1	ENST00000418951.6	256
PB.30361.1	ENST00000337612.9	256
PB.30361.1	ENST00000317582.10	256
PB.30361.1	PB.130819.4	256
PB.30361.1	ENST00000543133.5	256
PB.137294.6	PB.130819.6	0
PB.137294.6	ENST00000317582.10	256
PB.137294.6	ENST00000618481.4	256
PB.137294.6	ENST00000418951.6	256
PB.137294.6	PB.130819.4	256
PB.137294.6	ENST00000543133.5	256
PB.30362.1	ENST00000543133.5	0
PB.30362.1	ENST00000418951.6	256
PB.30362.1	PB.137294.2	256
PB.30362.1	ENST00000355028.4	256
PB.30362.1	PB.22972.1	256
PB.30362.1	ENST00000317582.10	256
PB.157385.1	ENST00000337612.9	0
PB.157385.1	ENST00000618481.4	256
PB.157385.1	PB.130819.6	256
PB.157385.1	PB.130819.4	256
PB.157385.1	PB.137294.4	256
PB.157385.1	ENST00000355028.4	256
PB.45360.1	ENST00000622694.5	0
PB.45360.1	ENST00000317361.11	256
PB.45360.1	ENST00000614949.4	256
PB.45360.1	ENST00000399765.5	256
PB.111559.1	ENST00000614949.4	0
PB.111559.1	ENST00000399767.6	256
PB.111559.1	ENST00000399765.5	256
PB.111559.1	ENST00000622694.5	256
PB.111559.1	PB.103689.2	256
PB.111559.1	ENST00000317361.11	256
PB.88758.1	ENST00000441493.7	0
PB.88758.1	ENST00000476405.1	256
PB.88758.1	PB.130821.2	256
PB.3798.1	PB.130821.2	0
PB.3798.1	ENST00000476405.1	256
PB.3798.1	ENST00000441493.7	256
PB.124742.1	ENST00000441493.7	0
PB.124742.1	ENST00000476405.1	256
PB.124742.1	PB.130821.2	256
PB.8635.1	ENST00000441493.7	0
PB.3799.1	ENST00000441493.7	0
PB.3799.1	ENST00000400561.6	256
PB.3799.1	ENST00000383094.7	256
PB.3799.1	ENST00000414725.6	256
PB.3799.2	ENST00000414725.6	0
PB.75670.1	PB.157386.1	0
PB.75670.1	ENST00000399744.8	256
PB.150483.1	ENST00000399744.8	0
PB.150483.1	ENST00000329627.11	256
PB.45363.1	PB.30364.2	0
PB.45363.1	ENST00000215794.8	256
PB.45363.1	PB.37831.1	256
PB.103690.1	ENST00000612978.5	0
PB.103690.1	ENST00000621561.5	256
PB.103690.2	ENST00000612978.5	0
PB.103690.2	ENST00000621561.5	256
PB.103690.2	PB.103704.1	256
PB.52887.2	ENST00000610959.4	0
PB.52887.1	ENST00000486209.5	0
PB.52887.1	ENST00000610959.4	256
PB.52887.1	PB.83100.1	256
PB.68191.2	ENST00000610959.4	0
PB.68191.2	ENST00000486209.5	256
PB.68191.2	PB.83100.1	256
PB.68191.3	ENST00000611748.1	0
PB.68192.1	ENST00000640084.1	0
PB.75671.1	ENST00000640084.1	0
PB.75671.2	ENST00000640084.1	0
PB.8639.2	ENST00000263196.12	0
PB.8639.2	ENST00000545799.5	256
PB.8639.2	ENST00000537045.5	256
PB.8639.2	PB.124744.2	256
PB.137296.1	ENST00000263196.12	0
PB.137296.1	ENST00000537045.5	256
PB.137296.1	ENST00000545799.5	256
PB.137296.1	PB.124744.2	256
PB.137296.1	PB.130824.1	256
PB.8639.5	ENST00000545799.5	0
PB.8639.5	ENST00000263196.12	256
PB.8639.5	ENST00000537045.5	256
PB.8639.5	PB.124744.2	256
PB.88761.1	ENST00000545799.5	0
PB.88761.1	ENST00000263196.12	256
PB.88761.1	ENST00000537045.5	256
PB.88761.1	PB.124744.2	256
PB.8639.6	ENST00000545799.5	0
PB.8639.6	ENST00000263196.12	256
PB.8639.6	ENST00000537045.5	256
PB.8639.6	PB.124744.2	256
PB.8639.7	ENST00000545799.5	0
PB.8639.7	ENST00000263196.12	256
PB.8639.7	ENST00000537045.5	256
PB.8639.7	PB.124744.2	256
PB.88761.3	ENST00000537045.5	0
PB.88761.3	ENST00000263196.12	256
PB.88761.3	ENST00000545799.5	256
PB.88761.3	PB.124744.2	256
PB.88761.3	PB.130824.1	256
PB.137296.2	PB.124744.2	0
PB.137296.2	ENST00000537045.5	256
PB.137296.2	PB.130824.1	256
PB.137296.2	ENST00000263196.12	256
PB.137296.2	ENST00000545799.5	256
PB.8639.8	ENST00000263196.12	0
PB.8639.8	ENST00000545799.5	256
PB.8639.8	ENST00000537045.5	256
PB.8639.8	PB.124744.2	256
PB.8639.8	PB.130824.1	256
PB.88761.4	ENST00000263196.12	0
PB.88761.4	ENST00000545799.5	256
PB.88761.4	ENST00000537045.5	256
PB.88761.4	PB.124744.2	256
PB.88761.4	PB.130824.1	256
PB.150485.3	ENST00000537045.5	0
PB.150485.3	PB.143804.2	256
PB.150485.3	ENST00000545799.5	256
PB.150485.3	ENST00000263196.12	256
PB.143804.4	PB.137296.4	0
PB.60588.1	ENST00000263196.12	0
PB.60588.1	PB.22978.2	256
PB.60588.1	ENST00000545799.5	256
PB.60588.1	PB.137296.4	256
PB.60588.1	PB.22978.1	256
PB.60588.1	ENST00000537045.5	256
PB.130824.2	ENST00000545799.5	0
PB.130824.2	ENST00000263196.12	256
PB.130824.2	PB.22978.2	256
PB.130824.2	PB.137296.4	256
PB.130824.2	PB.22978.1	256
PB.130824.2	ENST00000537045.5	256
PB.124744.3	ENST00000263196.12	0
PB.124744.3	ENST00000545799.5	256
PB.124744.3	PB.22978.2	256
PB.124744.3	PB.137296.4	256
PB.124744.3	PB.22978.1	256
PB.124744.3	ENST00000537045.5	256
PB.30368.1	PB.137296.4	0
PB.30368.1	ENST00000545799.5	256
PB.30368.1	PB.22978.1	256
PB.30368.1	ENST00000263196.12	256
PB.30368.1	PB.22978.2	256
PB.22978.3	ENST00000545799.5	0
PB.22978.3	PB.137296.4	256
PB.22978.3	ENST00000263196.12	256
PB.22978.3	PB.22978.2	256
PB.22978.3	PB.22978.1	256
PB.22979.1	ENST00000252137.11	0
PB.22979.1	PB.45365.1	256
PB.22979.1	PB.60589.1	256
PB.22979.1	PB.45365.2	256
PB.30369.1	ENST00000252137.11	0
PB.30369.1	PB.45365.1	256
PB.30369.1	PB.60589.1	256
PB.30369.1	PB.45365.2	256
PB.124745.1	ENST00000427926.6	0
PB.124745.1	PB.3803.3	256
PB.124745.1	ENST00000621271.4	256
PB.124745.1	PB.3803.1	256
PB.8640.1	PB.3803.1	0
PB.8640.1	PB.3803.3	256
PB.8640.1	ENST00000427926.6	256
PB.8640.1	ENST00000621271.4	256
PB.60591.1	PB.3803.1	0
PB.60591.1	PB.3803.3	256
PB.60591.1	ENST00000427926.6	256
PB.60591.1	ENST00000621271.4	256
PB.75675.1	ENST00000427926.6	0
PB.75675.1	PB.3803.1	256
PB.75675.1	PB.3803.3	256
PB.75675.1	ENST00000621271.4	256
PB.75676.1	ENST00000340170.8	0
PB.75676.1	ENST00000263208.5	256
PB.60592.1	ENST00000263208.5	0
PB.60592.1	ENST00000340170.8	256
PB.130825.1	ENST00000263208.5	0
PB.83104.1	ENST00000263208.5	0
PB.83104.1	ENST00000340170.8	256
PB.68194.1	ENST00000263208.5	0
PB.68194.1	ENST00000340170.8	256
PB.52892.1	ENST00000263208.5	0
PB.30371.1	ENST00000263208.5	0
PB.164516.1	ENST00000263208.5	0
PB.157389.1	ENST00000263208.5	0
PB.143805.1	ENST00000263208.5	0
PB.137298.1	ENST00000263208.5	0
PB.8641.1	ENST00000263208.5	0
PB.8641.1	ENST00000340170.8	256
PB.124747.1		4
PB.60592.2		4
PB.83105.1	PB.68195.2	0
PB.75677.1	PB.45366.1	0
PB.75677.1	ENST00000399568.5	256
PB.75677.1	ENST00000399562.9	256
PB.96078.1	PB.75677.2	0
PB.96078.1	ENST00000399562.9	256
PB.96078.1	ENST00000399562.9	2048
PB.96078.1	PB.45366.1	256
PB.30372.2		4
PB.30372.1	PB.111563.1	0
PB.30372.1	PB.75677.2	256
PB.30372.1	ENST00000399562.9	256
PB.30372.1	ENST00000399568.5	256
PB.83107.4	PB.83107.2	0
PB.83107.4	ENST00000263202.15	256
PB.83107.4	PB.83107.1	256
PB.83107.4	ENST00000399523.5	256
PB.83107.4	PB.83107.3	256
PB.83107.4	PB.3804.1	256
PB.3804.2	PB.3804.1	0
PB.96079.1	PB.83107.3	0
PB.96079.1	PB.83107.2	256
PB.96079.1	PB.103694.1	256
PB.96079.1	ENST00000263202.15	256
PB.96079.1	PB.96079.3	256
PB.96079.1	PB.83107.1	256
PB.96079.2	PB.96079.3	0
PB.96079.2	PB.83107.2	256
PB.96079.2	ENST00000263202.15	256
PB.96079.2	PB.83107.3	256
PB.96079.2	ENST00000399523.5	256
PB.96079.2	PB.83107.1	256
PB.124749.1	PB.103694.1	0
PB.124749.1	PB.96079.3	256
PB.124749.1	ENST00000263202.15	256
PB.124749.1	PB.83107.3	256
PB.124749.1	PB.83107.2	256
PB.124749.1	PB.83107.1	256
PB.22984.1	ENST00000263202.15	0
PB.22984.1	PB.83107.2	256
PB.22984.1	PB.3804.1	256
PB.22984.1	PB.83107.1	256
PB.22984.1	ENST00000399523.5	256
PB.30374.1	ENST00000437685.6	0
PB.30374.1	PB.30374.2	256
PB.30374.1	ENST00000263201.7	256
PB.30374.1	PB.30374.3	256
PB.30374.1	PB.30374.7	256
PB.30374.1	PB.30374.8	256
PB.88763.1	PB.30374.5	0
PB.88763.1	PB.30374.6	256
PB.88763.1	PB.68198.2	256
PB.88763.1	PB.30374.8	256
PB.37835.1	PB.30374.7	0
PB.37835.1	PB.30374.2	256
PB.37835.1	ENST00000437685.6	256
PB.37835.1	ENST00000263201.7	256
PB.37835.1	PB.30374.3	256
PB.37835.1	PB.30374.8	256
PB.45368.1	PB.30374.8	0
PB.45368.1	PB.30374.6	256
PB.45368.1	PB.30374.5	256
PB.45368.1	PB.30374.3	256
PB.45368.1	ENST00000437685.6	256
PB.45368.1	PB.30374.2	256
PB.45368.2	PB.30374.3	0
PB.45368.2	ENST00000263201.7	256
PB.45368.2	ENST00000437685.6	256
PB.45368.2	PB.30374.2	256
PB.45368.2	PB.30374.8	256
PB.45368.2	PB.30374.6	256
PB.37835.2	ENST00000263201.7	0
PB.37835.2	PB.30374.3	256
PB.37835.2	ENST00000437685.6	256
PB.37835.2	PB.30374.2	256
PB.37835.2	PB.30374.7	256
PB.37835.2	PB.30374.8	256
PB.52895.1	PB.45368.6	0
PB.52895.1	ENST00000404724.7	256
PB.52895.1	ENST00000263201.7	256
PB.52895.1	PB.30374.3	256
PB.52895.1	ENST00000437685.6	256
PB.52895.1	PB.30374.2	256
PB.45368.3	PB.30374.3	0
PB.45368.3	ENST00000263201.7	256
PB.45368.3	ENST00000437685.6	256
PB.45368.3	PB.30374.2	256
PB.45368.3	PB.30374.8	256
PB.45368.3	PB.30374.7	256
PB.45368.4	ENST00000263201.7	0
PB.45368.4	PB.30374.2	256
PB.45368.4	PB.30374.3	256
PB.45368.4	ENST00000437685.6	256
PB.45368.4	PB.30374.8	256
PB.45368.4	ENST00000407835.6	256
PB.157392.1	PB.68198.2	0
PB.22985.1	PB.30374.8	0
PB.22985.1	PB.30374.6	256
PB.22985.1	PB.30374.5	256
PB.22985.1	PB.30374.2	256
PB.22985.1	ENST00000437685.6	256
PB.22985.1	ENST00000263201.7	256
PB.130827.2	PB.130827.1	0
PB.45368.5	ENST00000263201.7	0
PB.45368.5	PB.30374.2	256
PB.45368.5	PB.30374.3	256
PB.45368.5	ENST00000437685.6	256
PB.45368.5	PB.30374.7	256
PB.45368.5	PB.30374.8	256
PB.52895.2	PB.30374.8	0
PB.52895.2	ENST00000263201.7	256
PB.52895.2	ENST00000437685.6	256
PB.52895.2	PB.30374.2	256
PB.52895.2	PB.30374.3	256
PB.52895.2	PB.45368.6	256
PB.96081.1	ENST00000455843.5	0
PB.96081.1	ENST00000438754.6	256
PB.96081.1	PB.157393.2	256
PB.96081.1	PB.157393.1	256
PB.96081.1	PB.22986.3	256
PB.96081.1	PB.30375.3	256
PB.15679.1	PB.157393.1	0
PB.15679.1	PB.157393.2	256
PB.15679.1	PB.130828.1	256
PB.15679.1	PB.150487.1	256
PB.15679.1	PB.143807.1	256
PB.15679.1	ENST00000455784.7	256
PB.30375.1	ENST00000455784.7	0
PB.30375.1	ENST00000455843.5	256
PB.30375.1	PB.30375.3	256
PB.30375.1	PB.22986.3	256
PB.30375.1	ENST00000438754.6	256
PB.30375.1	ENST00000406395.5	256
PB.22986.1	ENST00000455843.5	0
PB.22986.1	PB.15679.2	256
PB.22986.1	PB.157393.1	256
PB.22986.1	ENST00000438754.6	256
PB.22986.1	PB.22986.3	256
PB.22986.1	PB.164519.2	256
PB.22986.2	ENST00000455843.5	0
PB.22986.2	PB.15679.2	256
PB.22986.2	PB.157393.1	256
PB.22986.2	ENST00000438754.6	256
PB.22986.2	PB.22986.3	256
PB.22986.2	PB.164519.2	256
PB.68200.1	PB.60595.1	0
PB.68200.1	ENST00000329517.11	256
PB.68200.1	PB.52897.2	256
PB.68200.1	ENST00000403325.5	256
PB.68200.1	PB.75678.1	256
PB.60595.2	PB.52897.2	0
PB.60595.2	ENST00000329517.11	256
PB.60595.2	PB.60595.1	256
PB.60595.2	ENST00000403325.5	256
PB.60595.3	ENST00000403325.5	0
PB.60595.3	PB.52897.2	256
PB.60595.3	PB.60595.1	256
PB.60595.3	ENST00000329517.11	256
PB.45370.1	ENST00000328554.9	0
PB.45370.1	ENST00000405640.1	256
PB.45370.1	ENST00000407472.5	256
PB.157395.2	ENST00000405640.1	0
PB.157395.2	ENST00000328554.9	256
PB.157395.2	PB.157395.1	256
PB.157395.2	ENST00000407472.5	256
PB.157395.2	PB.164520.1	256
PB.157395.2	PB.15680.1	256
PB.157395.3	ENST00000328554.9	0
PB.157395.3	PB.157395.1	256
PB.157395.3	ENST00000405640.1	256
PB.157395.3	ENST00000407472.5	256
PB.157395.3	PB.164520.1	256
PB.157395.3	PB.15680.1	256
PB.30377.1	ENST00000400521.7	0
PB.30377.1	ENST00000400525.6	256
PB.30377.1	ENST00000400518.5	256
PB.30377.1	ENST00000542719.6	256
PB.30377.1	ENST00000400519.6	256
PB.96083.1	ENST00000400518.5	0
PB.96083.1	ENST00000542719.6	256
PB.96083.1	ENST00000400521.7	256
PB.96083.1	ENST00000400525.6	256
PB.96083.1	ENST00000462330.5	256
PB.96083.1	PB.96083.2	256
PB.45372.2	ENST00000542719.6	0
PB.45372.2	ENST00000400518.5	256
PB.45372.2	ENST00000400521.7	256
PB.45372.2	ENST00000400525.6	256
PB.45372.2	ENST00000400519.6	256
PB.45372.1	ENST00000400521.7	0
PB.45372.1	ENST00000400525.6	256
PB.45372.1	ENST00000400518.5	256
PB.45372.1	ENST00000542719.6	256
PB.45372.1	ENST00000400519.6	256
PB.37837.1	ENST00000400521.7	0
PB.37837.1	ENST00000400525.6	256
PB.37837.1	ENST00000400518.5	256
PB.37837.1	ENST00000542719.6	256
PB.37837.1	ENST00000400519.6	256
PB.60597.1	ENST00000400518.5	0
PB.60597.1	ENST00000400521.7	256
PB.60597.1	ENST00000542719.6	256
PB.60597.1	ENST00000400525.6	256
PB.60597.1	ENST00000400519.6	256
PB.143809.1	ENST00000400521.7	0
PB.143809.1	ENST00000334363.14	256
PB.143809.1	ENST00000491939.6	256
PB.143809.1	ENST00000400525.6	256
PB.143809.1	ENST00000400518.5	256
PB.143809.1	ENST00000542719.6	256
PB.37837.3	ENST00000400521.7	0
PB.37837.3	ENST00000400525.6	256
PB.37837.3	ENST00000400518.5	256
PB.37837.3	ENST00000542719.6	256
PB.37837.3	ENST00000400519.6	256
PB.37837.2	ENST00000400521.7	0
PB.37837.2	ENST00000542719.6	256
PB.37837.2	ENST00000400518.5	256
PB.37837.2	ENST00000400519.6	256
PB.37837.2	ENST00000400525.6	256
PB.137301.1	ENST00000400519.6	0
PB.143809.2	ENST00000400521.7	0
PB.143809.2	ENST00000400519.6	256
PB.143809.2	ENST00000400525.6	256
PB.143809.2	ENST00000400518.5	256
PB.143809.2	ENST00000542719.6	256
PB.143809.2	PB.60597.2	256
PB.30377.3	ENST00000334363.14	0
PB.30377.3	ENST00000491939.6	256
PB.37837.4	ENST00000334363.14	0
PB.37837.4	ENST00000491939.6	256
PB.75680.1	ENST00000400521.7	0
PB.75680.1	PB.60597.2	256
PB.75680.1	ENST00000334363.14	256
PB.75680.1	ENST00000400519.6	256
PB.75680.1	ENST00000400525.6	256
PB.75680.1	ENST00000400518.5	256
PB.52898.1	PB.60596.1	0
PB.52898.1	PB.15681.3	256
PB.52898.1	ENST00000403710.5	256
PB.52898.1	PB.30376.1	256
PB.52898.1	ENST00000678255.1	256
PB.52898.1	PB.75679.3	256
PB.75679.2	PB.75679.1	0
PB.75679.2	ENST00000361682.11	256
PB.75679.2	PB.75679.3	256
PB.75679.2	ENST00000678769.1	256
PB.75679.2	ENST00000678868.1	256
PB.75679.2	PB.60596.1	256
PB.68201.4	ENST00000361682.11	0
PB.68201.4	PB.75679.1	256
PB.68201.4	PB.75679.3	256
PB.68201.4	ENST00000678769.1	256
PB.68201.4	ENST00000678255.1	256
PB.68201.4	ENST00000678868.1	256
PB.83111.1	PB.75679.3	0
PB.83111.1	PB.75679.1	256
PB.83111.1	ENST00000361682.11	256
PB.83111.1	ENST00000678769.1	256
PB.83111.1	ENST00000678868.1	256
PB.83111.1	PB.60596.1	256
PB.68201.5	PB.30376.1	0
PB.68201.5	ENST00000678255.1	256
PB.68201.5	PB.60596.1	256
PB.68201.5	ENST00000403710.5	256
PB.68201.5	PB.15681.3	256
PB.111567.1	PB.75679.3	0
PB.111567.1	PB.15681.3	256
PB.111567.1	ENST00000449653.5	256
PB.111567.1	PB.68201.1	256
PB.111567.1	ENST00000361682.11	256
PB.111567.1	PB.75679.1	256
PB.124751.1	ENST00000263207.8	0
PB.88764.1	ENST00000263207.8	0
PB.124751.2	ENST00000263207.8	0
PB.88764.2	ENST00000263207.8	0
PB.37839.1	ENST00000263207.8	0
PB.22988.1	ENST00000263207.8	0
PB.124751.3	ENST00000263207.8	0
PB.83112.1	ENST00000263207.8	0
PB.37840.1	ENST00000432883.5	0
PB.37840.1	PB.22989.3	256
PB.37840.1	ENST00000420290.6	256
PB.37840.1	PB.124752.2	256
PB.37840.1	ENST00000327374.9	256
PB.37840.1	ENST00000398042.6	256
PB.164521.2	PB.164521.1	0
PB.164521.2	PB.157396.1	256
PB.164521.2	ENST00000456048.5	256
PB.164521.2	ENST00000401833.5	256
PB.164521.2	PB.15682.1	256
PB.164521.2	ENST00000434570.6	256
PB.22989.2	PB.15682.1	0
PB.22989.2	ENST00000456048.5	256
PB.22989.2	PB.164521.1	256
PB.22989.2	PB.157396.1	256
PB.22989.2	ENST00000434570.6	256
PB.22989.2	PB.22989.1	256
PB.124752.1	PB.124752.2	0
PB.124752.1	ENST00000327374.9	256
PB.124752.1	PB.137302.1	256
PB.164521.3	ENST00000327374.9	0
PB.164521.3	PB.124752.2	256
PB.164521.3	PB.22989.3	256
PB.164521.3	PB.15682.5	256
PB.164521.3	ENST00000401833.5	256
PB.30378.3	ENST00000434570.6	0
PB.30378.3	PB.15682.1	256
PB.30378.3	ENST00000456048.5	256
PB.30378.3	PB.164521.1	256
PB.30378.3	PB.157396.1	256
PB.30378.3	PB.22989.1	256
PB.37840.3	ENST00000432883.5	0
PB.37840.3	PB.15682.1	256
PB.37840.3	ENST00000456048.5	256
PB.37840.3	PB.124752.2	256
PB.37840.3	PB.22989.3	256
PB.37840.3	ENST00000327374.9	256
PB.30378.1	ENST00000432883.5	0
PB.30378.1	PB.22989.3	256
PB.30378.1	PB.124752.2	256
PB.30378.1	ENST00000327374.9	256
PB.30378.1	PB.15682.5	256
PB.30378.1	PB.15682.1	256
PB.30378.2	PB.22989.3	0
PB.30378.2	PB.124752.2	256
PB.30378.2	ENST00000327374.9	256
PB.30378.2	PB.15682.5	256
PB.30378.2	ENST00000456048.5	256
PB.30378.2	PB.164521.1	256
PB.22989.4	ENST00000327374.9	0
PB.22989.4	PB.124752.2	256
PB.22989.4	ENST00000432883.5	256
PB.22989.4	PB.22989.3	256
