id,ratio_TSS_0,ratio_TSS_1
PB.137294.6,601.0,6.472636815920398
PB.45359.1,1.2724795640326976,1.479808076769292
PB.30362.1,1.0624609618988132,1.391134289439374
PB.157385.1,0.7146932952924394,1.0
PB.22972.1,0.4378513429106808,1.0
PB.130820.1,0.8751560549313359,
PB.111558.1,0.6672212978369384,0.7779011660188784
PB.111559.1,1.2726033621081327,1.1080788975952445
PB.75669.1,1.2496878901373283,1.0
PB.45360.1,801.0,701.0
PB.103689.1,801.0,701.0
PB.103689.2,801.0,701.0
PB.96073.1,801.0,601.0
PB.83099.2,500.99999999999994,400.99999999999994
PB.22974.1,,
PB.118868.1,,
PB.45361.1,1.3992015968063873,0.7503121098626716
PB.3798.1,,0.8003992015968063
PB.143801.1,,0.6672212978369384
PB.130821.2,,1.9950248756218907
PB.88758.1,,1.7984031936127745
PB.124742.1,0.7506234413965087,1.3996003996003996
PB.8635.1,3.9702970297029703,
PB.45362.1,,1.2493765586034913
PB.3799.2,,3.4875621890547266
PB.3799.1,,
PB.75670.1,,
PB.68189.1,1.9950248756218907,
PB.157386.1,1.9950248756218907,
PB.150483.1,1.9950248756218907,301.0
PB.68190.1,1.0,1.3327787021630615
PB.118869.1,,0.4293865905848787
PB.130822.1,0.3340732519422863,0.8003992015968063
PB.143802.1,,
PB.30364.2,,4.96039603960396
PB.45363.1,,1.3322259136212624
PB.37831.1,,0.8003992015968063
PB.103690.1,2.98019801980198,
PB.103690.2,1.0,
PB.118870.1,1.2591632728619029,0.8182231311065666
PB.60587.1,1.4208311415044712,1.0908677873693775
PB.83100.1,1.0,1.1738374619730552
PB.52887.2,1.998003992015968,3.985074626865672
PB.68191.2,,0.643112062812277
PB.52887.1,2.1647254575707153,1.0
PB.68191.3,,0.7335109926715523
PB.8637.1,,
PB.111560.1,,
PB.68192.1,,
PB.75671.1,,
PB.75671.2,,
PB.96075.1,1.0,
PB.137295.1,,
PB.45364.1,0.5717344753747323,0.7083940845657155
PB.130824.1,1.3527336860670194,1.519792083166733
PB.124744.2,0.4213571804313519,0.5265649658074697
PB.118871.1,1.0,1.0
PB.88761.4,1.4663557628247836,1.4996876951905058
PB.137296.2,,9.91089108910891
PB.137296.1,,9.91089108910891
PB.22978.1,,1001.0
PB.143804.2,,1001.0
PB.22978.2,,1001.0
PB.60588.1,,1001.0
PB.8639.5,,901.0
PB.8639.7,,901.0
PB.150485.3,,901.0
PB.30368.1,,901.0
PB.8639.8,,901.0
PB.137296.4,,901.0
PB.143804.4,,901.0
PB.8639.2,,901.0
PB.22978.3,,901.0
PB.124744.3,,901.0
PB.8639.6,,901.0
PB.88761.3,,901.0
PB.130824.2,,901.0
PB.88761.1,,901.0
PB.111562.1,1.0,1.1873828856964397
PB.83102.1,1.7481296758104738,1.999333777481679
PB.75673.1,1.4987531172069826,1.6870705808869455
PB.60589.1,3.9702970297029703,1.855920114122682
PB.45365.2,,400.99999999999994
PB.22979.1,,400.99999999999994
PB.30369.1,,400.99999999999994
PB.45365.1,,400.99999999999994
PB.52890.1,,
PB.164515.1,,
PB.118872.1,1.2915451895043732,1.5880623346074685
PB.96076.1,1.114253070551271,1.2536934785852858
PB.30370.1,1.0,1.1665278934221481
PB.60590.2,1.0,1.2724795640326976
PB.60590.1,1.0,1.2724795640326976
PB.52891.1,1.0,1.2724795640326976
PB.22980.1,,
PB.37834.1,1.0,1.0
PB.124745.1,,
PB.75674.1,,
PB.157388.1,1.0,1.0
PB.75675.1,500.99999999999994,
PB.3803.3,500.99999999999994,
PB.3803.1,500.99999999999994,
PB.8640.1,500.99999999999994,
PB.60591.1,500.99999999999994,
PB.118873.1,,
PB.75676.2,1.0,0.8890122086570478
PB.124746.1,1.0,1.2853067047075606
PB.83104.1,2.993355481727575,1.9983361064891847
PB.124747.1,1.4987531172069826,1.3327787021630615
PB.75676.1,1.6242197253433208,0.7002997002997003
PB.60592.2,1.0,1.0
PB.68194.1,0.6876951905059338,0.6365288505224898
PB.60592.1,0.37539038101186756,0.8636983189459336
PB.52892.1,0.7369805365597053,0.6208204067562909
PB.30371.1,1.3747657713928794,1.3747657713928794
PB.164516.1,1.873907615480649,1.7137758743754463
PB.157389.1,0.9375390381011867,0.50017850767583
PB.143805.1,0.5004995004995005,0.3335801554979637
PB.137298.1,1.3886729594669627,1.9468700683850602
PB.130825.1,0.846272098385857,1.0908265213442325
PB.164517.1,0.8890122086570478,1.1248439450686643
PB.164518.1,801.0,2.492537313432836
PB.8641.1,,1.3322259136212624
PB.96077.1,,0.7506234413965087
PB.83105.1,13.87128712871287,6.980066445182725
PB.150486.1,6.970149253731344,5.488778054862844
PB.68195.2,1.9985734664764623,2.8726591760299627
PB.45366.1,1.0,1.0999000999000998
PB.88762.1,,2.98019801980198
PB.30372.2,,301.0
PB.75677.1,,301.0
PB.75677.2,,301.0
PB.111563.1,,301.0
PB.88762.2,,301.0
PB.30372.1,,301.0
PB.96078.1,,301.0
PB.124748.1,,
PB.30373.1,,
PB.111564.1,1.049975012493753,1.0333222259246917
PB.118874.1,1.7140307033202427,1.5120702267739576
PB.111564.2,1.0,1.2902289584005158
PB.103694.1,0.6744943036503139,0.6230126208818226
PB.83107.3,1.0,1.2607561929595827
PB.96079.2,1801.0000000000002,22.782178217821784
PB.22984.1,1801.0000000000002,22.782178217821784
PB.83107.4,1501.0,20.801980198019802
PB.124749.1,1501.0,20.801980198019802
PB.3804.2,1401.0,18.821782178217823
PB.83107.1,1401.0,18.821782178217823
PB.3804.1,1401.0,18.821782178217823
PB.96079.1,1201.0,18.821782178217823
PB.96079.3,1201.0,18.821782178217823
PB.83107.2,901.0,8.46268656716418
PB.30374.1,,3.9702970297029703
PB.88763.1,400.99999999999994,3.985074626865672
PB.37835.1,400.99999999999994,3.985074626865672
PB.30374.2,400.99999999999994,3.985074626865672
PB.45368.1,500.99999999999994,4.4825870646766175
PB.30374.3,500.99999999999994,4.980099502487563
PB.45368.2,500.99999999999994,4.980099502487563
PB.37835.2,500.99999999999994,4.980099502487563
PB.52895.1,500.99999999999994,4.980099502487563
PB.130827.1,500.99999999999994,4.980099502487563
PB.45368.3,500.99999999999994,4.980099502487563
PB.45368.4,601.0,6.472636815920398
PB.30374.5,601.0,6.472636815920398
PB.83108.1,601.0,6.472636815920398
PB.22985.1,601.0,6.472636815920398
PB.157392.1,601.0,6.472636815920398
PB.68198.1,601.0,6.970149253731344
PB.130827.2,601.0,6.970149253731344
PB.45368.5,701.0,4.98671096345515
PB.30374.7,701.0,5.318936877076413
PB.30374.6,701.0,5.318936877076413
PB.68198.2,701.0,5.318936877076413
PB.30374.8,701.0,5.318936877076413
PB.52895.2,701.0,5.318936877076413
PB.45368.6,6.9405940594059405,3.992518703241896
PB.52895.3,1.4441976679622432,1.5215123859191655
PB.68198.3,1.689417442261289,1.6594341629440545
PB.111565.1,1.3568879371877232,1.0
PB.68198.4,0.8126171143035602,1.2068252326783866
PB.83108.2,1.999333777481679,2.332223147377186
PB.96080.1,0.8333796167731187,1.049987503124219
PB.103695.1,0.740836727138097,0.9230966418866957
PB.111566.1,1.1363016810540663,0.9607920015683199
PB.118875.1,1.3123048094940661,0.6858040559840046
PB.68199.1,,
PB.96081.1,,
PB.15679.1,,
PB.30375.1,,
PB.157393.1,,1001.0
PB.150487.1,,1001.0
PB.15679.2,,1201.0
PB.143807.1,,1201.0
PB.22986.1,,1201.0
PB.22986.2,,1201.0
PB.157393.2,,1201.0
PB.22986.3,,12.881188118811881
PB.130828.1,,12.881188118811881
PB.164519.2,,4.322259136212625
PB.30375.3,,1.4991680532445923
PB.45369.1,1.5449591280653954,0.9444752915047196
PB.52896.1,1.7139457401237503,2.1992005329780144
PB.118876.1,0.6669442131557036,0.9524036173250833
PB.118877.1,0.5836802664446294,0.5502248875562218
PB.157394.1,,1.0999000999000998
PB.83109.2,0.8751560549313359,
PB.150488.1,1.635785649409628,0.6156802459646425
PB.45370.1,0.9500249875062469,1.1665278934221481
PB.15680.1,0.9286224125624554,0.6254681647940075
PB.60595.2,2.993355481727575,15.851485148514852
PB.60595.3,2.993355481727575,15.851485148514852
PB.157395.1,601.0,1001.0
PB.157395.2,601.0,1001.0
PB.157395.3,601.0,701.0
PB.52897.2,601.0,701.0
PB.83109.1,601.0,701.0
PB.60595.1,601.0,601.0
PB.68200.1,500.99999999999994,500.99999999999994
PB.164520.1,301.0,
PB.75678.1,,
PB.45371.1,,
PB.83110.1,0.7506234413965087,
PB.96083.2,1.4279600570613409,0.8573466476462197
PB.150490.1,0.6670366259711432,1.1426533523537803
PB.96083.1,2.9950124688279303,1.1426533523537803
PB.137301.2,0.572039942938659,2.98019801980198
PB.60597.1,1.1109877913429522,0.5836802664446294
PB.45372.2,1.2493765586034913,2.98019801980198
PB.68201.1,1.0,
PB.137301.1,0.7780244173140954,
PB.30377.3,0.7780244173140954,
PB.143809.1,0.7780244173140954,
PB.60597.2,0.7780244173140954,
PB.75680.1,0.7780244173140954,
PB.45372.1,0.6670366259711432,
PB.143809.2,0.6670366259711432,
PB.37837.3,0.6670366259711432,0.4003997335109927
PB.37837.2,0.6670366259711432,0.4670219853431046
PB.37837.4,0.7780244173140954,0.4670219853431046
PB.37837.1,0.7780244173140954,0.4670219853431046
PB.60596.1,2.32890365448505,901.0
PB.75679.1,2.32890365448505,901.0
PB.52898.1,2.32890365448505,901.0
PB.75679.2,1.7481296758104738,1101.0
PB.68201.4,1.7481296758104738,1101.0
PB.75679.3,2.2468827930174564,1501.0
PB.75679.4,1.4991680532445923,14.861386138613861
PB.83111.1,1.4991680532445923,2.996007984031936
PB.15681.3,1.2853067047075606,2.1412268188302424
PB.68201.5,1.2853067047075606,2.1412268188302424
PB.30376.1,1.2853067047075606,2.1412268188302424
PB.30377.1,1.0,1.0
PB.103696.1,1.0,1.0
PB.83111.3,1.7992007992007994,1.3807710613993336
PB.103697.1,1.0,1.12278547623224
PB.111567.1,1.3702332469455756,1.2711404846636165
PB.118878.1,1.2926115581565472,0.8860903683078092
PB.118879.1,,1.4993757802746568
PB.22988.1,1.2853067047075606,0.9000999000999002
PB.37839.1,2.98019801980198,
PB.124751.2,,
PB.124751.1,,
PB.143810.1,,
PB.124751.3,,
PB.83112.1,,
PB.88764.2,,
PB.88764.1,,
PB.37840.1,,
PB.22989.1,,
PB.124752.1,,
PB.164521.1,,
PB.22989.2,,
PB.157396.1,,
PB.164521.2,,
PB.164521.3,,
PB.30378.3,,
PB.37840.3,,
PB.15682.1,,
PB.22989.3,,
PB.30378.1,,
PB.30378.2,,
PB.22989.4,,
PB.15682.3,,
PB.30378.4,,
PB.15682.4,,
PB.30378.5,,
PB.22989.6,,
PB.164521.4,,
PB.22989.5,,
PB.30378.6,,
PB.137302.1,,
PB.37840.4,,
PB.124752.2,,
PB.130830.1,,
PB.15682.5,,
PB.22989.7,,
PB.30378.7,,
PB.157396.2,,
PB.45373.1,0.8573466476462197,1.6659267480577136
PB.164521.5,1.3322259136212624,1.2853067047075606
PB.52899.1,1.9966777408637875,1.1663893510815309
PB.60598.1,2.32890365448505,1.4975124378109452
PB.103698.1,1.0,0.8890122086570478
PB.88765.1,500.99999999999994,
PB.8643.2,500.99999999999994,
PB.83113.1,1.0,1.1996007984031936
PB.130831.1,0.6252342286071205,1.049975012493753
PB.143811.1,1.5994005994005995,1.3156233561283535
PB.88765.2,1.0555247084952804,1.0
PB.157397.1,1.3156233561283535,0.9524036173250833
PB.164522.1,1.3327787021630615,1.6659267480577136
PB.15683.1,0.7369805365597053,0.5835068721366097
PB.22990.1,1.0,0.8573466476462197
PB.22991.1,1.4995004995004995,2.4532243415077204
PB.37841.1,0.7503121098626716,0.8572108519752499
PB.96085.1,1.049975012493753,1.128990648178007
PB.103699.1,0.8667554963357762,0.9412110523221634
PB.83115.1,1.8991008991008993,1.4734350341925302
PB.68203.2,1.5994005994005995,1.1537870049980776
PB.15684.9,1.5706134094151212,1.239904038384646
PB.37842.1,0.8001998001998002,1.2498958767180341
PB.143812.3,2.1647254575707153,1.6423982869379017
PB.124753.1,2.7964071856287425,2.7478152309612986
PB.164523.4,6.9405940594059405,3.493765586034913
PB.137304.5,,400.99999999999994
PB.130832.2,,400.99999999999994
PB.150492.3,,400.99999999999994
PB.157398.2,,400.99999999999994
PB.15684.4,,301.0
PB.15684.5,,301.0
PB.22992.1,,301.0
PB.150492.6,,
PB.157398.4,,
PB.143812.4,,
PB.164523.1,,
PB.130832.3,,
PB.157398.1,,
PB.15684.8,,
PB.150492.9,,
PB.150492.4,,
PB.157398.5,,
PB.150492.5,,
PB.157398.7,,
PB.143812.5,,
PB.15684.6,,
PB.150492.8,,
PB.164523.2,,
PB.157398.3,,
PB.164523.3,,
PB.83116.2,,
PB.83116.3,,
PB.68204.1,601.0,
PB.96086.2,701.0,
PB.157399.1,1001.0,
PB.37843.1,1001.0,
PB.75683.2,1201.0,
PB.96086.3,1701.0000000000002,500.99999999999994
PB.96086.4,2001.0000000000002,701.0
PB.83116.4,2001.0000000000002,801.0
PB.83116.5,36.64356435643564,3400.9999999999995
PB.96086.5,36.64356435643564,3400.9999999999995
PB.96086.6,36.64356435643564,3400.9999999999995
PB.96086.7,39.61386138613861,3700.9999999999995
PB.96086.8,0.9622712695717789,1.0
PB.60600.2,0.9622712695717789,1.0
PB.60600.4,0.9622712695717789,1.0
PB.83116.7,1.03920799843168,1.1110864252388357
PB.103700.1,2.17378545810238,3.03678558202691
PB.111568.1,0.9637324490959017,1.035210027815922
PB.52901.2,1.0,0.9942532038388598
PB.118882.2,1.4232869149131955,1.3744701864120819
PB.118882.3,1.2249859383788513,1.3920532135148231
PB.130833.1,,
PB.143813.1,0.8573466476462197,0.6925441967717141
PB.150493.1,1.2493765586034913,0.7858672376873662
PB.157400.1,0.8573466476462197,0.7858672376873662
PB.164524.1,1.3745318352059925,0.9000499750124937
PB.15686.1,0.5388162951575711,0.6501749125437281
PB.45374.1,1.0908265213442325,0.7694081475787855
PB.103701.1,1.4163197335553708,1.3331112591605598
PB.124754.1,,
PB.22994.1,,
PB.30383.1,,
PB.45375.1,,
PB.118884.1,1.0,0.830220713073005
PB.103702.1,1.2220988339811216,0.9743655472955652
PB.96087.1,2.1412268188302424,1.9996155324875047
PB.8644.1,701.0,400.99999999999994
PB.75685.2,601.0,400.99999999999994
PB.130834.1,601.0,400.99999999999994
PB.52903.1,601.0,400.99999999999994
PB.83117.1,601.0,400.99999999999994
PB.3808.1,500.99999999999994,400.99999999999994
PB.83118.1,,
PB.137306.1,301.0,
PB.124755.1,301.0,
PB.8645.1,400.99999999999994,
PB.124755.2,400.99999999999994,
PB.8645.2,400.99999999999994,
PB.52904.1,400.99999999999994,
PB.157401.1,1.083263946711074,1.0
PB.164525.1,0.8751560549313359,0.9375390381011867
PB.164525.2,,0.7275204359673024
PB.68205.1,,
PB.75686.1,3.9702970297029703,2.4962593516209477
PB.60602.1,1.9983361064891847,1.133244503664224
PB.22995.1,1.9975062344139651,1.4993757802746568
PB.68206.1,1.4987531172069826,1.3327787021630615
PB.150495.1,,
PB.164526.1,,
PB.15687.1,,
PB.157402.1,,
PB.52905.1,,
PB.68207.1,,
PB.130835.1,,500.99999999999994
PB.130835.2,,500.99999999999994
PB.137307.2,,4.96039603960396
PB.137307.1,,4.96039603960396
PB.130835.3,,4.96039603960396
PB.130835.4,,4.96039603960396
PB.137307.3,,4.96039603960396
PB.37845.1,,4.96039603960396
PB.137307.4,,4.96039603960396
PB.143814.1,301.0,4.96039603960396
PB.130835.5,301.0,4.96039603960396
PB.150496.1,301.0,4.96039603960396
PB.137307.6,301.0,4.96039603960396
PB.137307.5,301.0,4.96039603960396
PB.130835.6,301.0,6.9405940594059405
PB.130835.7,301.0,6.9405940594059405
PB.143814.2,301.0,6.9405940594059405
PB.164527.1,301.0,6.9405940594059405
PB.124756.1,400.99999999999994,6.9405940594059405
PB.157403.1,500.99999999999994,7.930693069306931
PB.124756.2,500.99999999999994,7.930693069306931
PB.130835.8,500.99999999999994,7.930693069306931
PB.137307.7,601.0,7.930693069306931
PB.124756.3,601.0,7.930693069306931
PB.130835.9,601.0,7.930693069306931
PB.143814.3,601.0,7.930693069306931
PB.124756.4,601.0,7.930693069306931
PB.157403.2,1201.0,8.92079207920792
PB.22996.1,1201.0,8.92079207920792
PB.137307.8,1201.0,8.92079207920792
PB.137307.9,1201.0,4.4825870646766175
PB.130835.10,1201.0,4.4825870646766175
PB.137307.10,1201.0,2.993355481727575
PB.143814.4,1201.0,2.2468827930174564
PB.157403.3,1201.0,2.2468827930174564
PB.130835.11,1201.0,2.2468827930174564
PB.137307.11,1401.0,2.2468827930174564
PB.124756.5,1.0,1.0
PB.143814.5,1.0,0.9091734786557675
PB.164527.2,0.958350687213661,1.0
PB.137307.12,1.614911606456572,2.248439450686642
PB.143814.6,1.0587889476778365,1.5449591280653954
PB.150496.2,0.5336442371752165,0.6429846483398787
PB.143814.8,0.6156802459646425,0.5313964386129335
PB.157403.4,0.8573466476462197,0.8334258745141587
PB.164527.3,,0.5006242197253433
PB.164527.4,4.980099502487563,1.6242197253433208
PB.22996.2,1.7495315427857587,1.0587889476778365
PB.30385.1,0.8572108519752499,0.8667554963357762
PB.37846.1,2.32890365448505,1.598802395209581
PB.45377.1,1.2496878901373283,1.4541326067211628
PB.52906.1,1.3327787021630615,1.4997728305315763
PB.60603.1,1.2724795640326976,1.4208311415044712
PB.68208.1,1.3330557868442965,0.8696219035202086
PB.75687.1,1.0,1.5549389567147613
PB.103703.1,1.9985734664764623,1.439824070371851
PB.96089.1,,
PB.96090.1,,
PB.96090.2,,
PB.103704.1,,
PB.103704.2,1.9950248756218907,
PB.111570.1,1.3322259136212624,
PB.118886.1,1.4993757802746568,0.9524036173250833
PB.83119.1,0.4619523443504996,0.4670219853431046
PB.96091.1,0.7620180866254165,0.7501041232819659
PB.75688.1,3.6578073089700998,1.4372267332916926
PB.60604.1,1.2220988339811216,1.083263946711074
PB.45378.1,1.666111573688593,1.6242197253433208
PB.30386.1,1.2351557907113462,1.449775112443778
PB.22997.1,0.6366939146230699,0.9333777481678881
PB.15689.1,0.7620180866254165,1.0555247084952804
PB.164528.1,1.9993753903810116,1.4997501249375311
PB.157404.1,0.4121105232216343,0.6897621509824199
PB.143815.1,1.2724795640326976,1.153727901614143
PB.137308.1,0.9091734786557675,0.5863495346432265
PB.130836.2,1.0,1.0
PB.130836.3,0.7060552616108171,0.9412110523221634
PB.124757.1,0.9000999000999002,0.7779011660188784
PB.96092.1,1.0624609618988132,1.0
PB.88768.1,1.922367409684858,1.4996431120628124
PB.37847.1,2.180744777475023,1.3843197540353576
PB.164529.1,1.0,1.0
PB.143817.1,1.4372267332916926,1.2997002997002998
PB.103705.1,1.4115226337448559,1.2997002997002998
PB.45379.1,0.9285884313258748,0.8254245357879701
PB.75689.2,0.8235812996177596,0.9302487793536387
PB.45380.1,0.9545661063153112,0.8125585754451735
PB.8646.1,1.8744534665833854,2.285102332222751
PB.3810.5,0.39412299303241444,0.6000727140519906
PB.111571.1,1.0,1.0999000999000998
PB.118887.1,,1.3992015968063873
PB.37849.1,,1.0
PB.22998.1,,
PB.3810.4,,
PB.8646.2,,
PB.83121.1,,400.99999999999994
PB.83121.2,,601.0
PB.96093.1,,601.0
PB.83121.3,,601.0
PB.96093.2,,601.0
PB.96093.3,,601.0
PB.103706.2,1.9991673605328895,1.239904038384646
PB.124758.1,1.3180372557928215,1.7615421227986672
PB.118889.1,4.96039603960396,1.3745318352059925
PB.150499.1,701.0,601.0
PB.164530.1,701.0,601.0
PB.3811.2,701.0,601.0
PB.130837.1,701.0,601.0
PB.37850.1,701.0,601.0
PB.3811.3,701.0,601.0
PB.111572.1,1.0,1.0
PB.88770.1,1.431720063621904,1.0945818132684773
PB.103707.1,0.8298234418208892,0.7887621461765948
PB.111573.1,0.9722299361288531,0.9534991862357591
PB.111574.1,,
PB.45383.1,,
PB.15691.1,,
PB.118891.1,,
PB.37851.1,,301.0
PB.8649.2,,301.0
PB.3812.1,,301.0
PB.8649.3,,301.0
PB.130838.1,,301.0
PB.88771.1,,400.99999999999994
PB.124760.1,400.99999999999994,400.99999999999994
PB.3812.2,400.99999999999994,400.99999999999994
PB.88771.2,400.99999999999994,400.99999999999994
PB.8649.5,500.99999999999994,400.99999999999994
PB.8649.6,500.99999999999994,400.99999999999994
PB.137310.1,1.2630194634402945,1.3598560575769691
PB.137310.2,0.7648442092886536,0.8334258745141587
PB.157407.1,1.2496878901373283,1.2496878901373283
PB.164532.1,0.8001998001998002,0.9130812690134724
PB.164532.2,2.2838801711840233,1.9439200444197666
PB.23001.2,3.992518703241896,1.5878894767783656
PB.30390.1,0.8126171143035602,0.7600959616153539
PB.96096.1,1.562148657089319,0.8696219035202086
PB.111575.1,0.7941781828873862,0.634235552304316
PB.96097.1,0.6668517490283176,1.133244503664224
PB.75692.3,1.4993757802746568,3.6578073089700998
PB.45384.1,1.5706134094151212,2.32890365448505
PB.83123.1,1.2853067047075606,2.9900497512437814
PB.75692.2,1.2853067047075606,2.9900497512437814
PB.52911.1,400.99999999999994,
PB.75692.1,400.99999999999994,
PB.83123.2,400.99999999999994,
PB.23002.3,400.99999999999994,
PB.60607.2,400.99999999999994,
PB.83124.1,,
PB.83124.2,,
PB.45385.1,,
PB.37852.1,1.4987531172069826,
PB.52912.1,400.99999999999994,
PB.37852.2,400.99999999999994,
PB.150501.1,1.9950248756218907,
PB.157409.1,1.0,
PB.83125.1,,1.3322259136212624
PB.15693.1,,
PB.15694.1,,
PB.52913.1,,
PB.75693.1,3.9702970297029703,1.2493765586034913
PB.124761.1,0.7146932952924394,1.3327787021630615
PB.96098.1,0.5008319467554077,1.4993757802746568
PB.96099.1,,0.5336442371752165
PB.96100.1,400.99999999999994,
PB.150503.2,0.7620180866254165,1.0
PB.111576.1,0.8621165115477422,0.9210734017363852
PB.164534.1,1.0,1.0833101916134407
PB.83126.1,1.1248439450686643,0.9524036173250833
PB.23004.1,0.740836727138097,0.5001388503193558
PB.150503.3,1.449775112443778,1.0666444518493834
PB.157411.1,1.0555247084952804,0.9629766753054424
PB.30396.1,2.99667221297837,1.3997335109926716
PB.150503.4,1.0,2.492537313432836
PB.15696.1,,
PB.37853.1,,
PB.45387.1,,
PB.150503.1,,
PB.23004.2,,
PB.96101.1,2801.0,5001.0
PB.103709.1,2801.0,5001.0
PB.52915.2,2801.0,5001.0
PB.96101.2,2801.0,5001.0
PB.103709.3,2801.0,49.51485148514851
PB.52915.3,2801.0,49.51485148514851
PB.15697.1,2801.0,49.51485148514851
PB.124764.1,1.0302938503483792,1.0
