chr22	17552143	17552834	+
chr22	17592737	17594528	-
chr22	17594617	17598193	-
chr22	17598289	17600026	-
chr22	17600096	17601091	-
chr22	17600096	17612811	-
chr22	17601182	17612811	-
chr22	17612879	17613210	-
chr22	17613321	17619460	-
chr22	17613321	17628602	-
chr22	17619527	17628602	-
chr22	17628907	17638101	+
chr22	17638887	17655661	+
chr22	17655833	17662898	+
chr22	17655833	17683213	+
chr22	17683322	17688985	+
chr22	17683322	17696140	+
chr22	17683322	17702242	+
chr22	17689143	17696140	+
chr22	17689143	17702242	+
chr22	17689143	17726676	+
chr22	17696211	17702242	+
chr22	17702387	17726676	+
chr22	17735592	17738016	-
chr22	17738230	17739348	-
chr22	17739489	17743802	-
chr22	17739489	17774380	-
chr22	17744014	17750104	-
chr22	17744014	17774380	-
chr22	17750175	17774380	-
chr22	17790917	17790997	-
chr22	17791072	17791201	-
chr22	17791302	17808843	-
chr22	17810814	17816689	-
chr22	17816785	17817310	-
chr22	17819130	17821426	-
chr22	17821510	17822029	-
chr22	17822171	17822946	-
chr22	17823061	17831853	-
chr22	17842018	17864898	-
chr22	17864987	17865923	-
chr22	17866013	17871836	-
chr22	17869599	17870532	-
chr22	17872024	17885877	-
chr22	17886052	17887169	-
chr22	17887233	17887322	-
chr22	17887436	17889033	-
chr22	17889231	17891484	-
chr22	17891633	17893807	-
chr22	17893905	17895283	-
chr22	17895411	17896245	-
chr22	17896362	17896723	-
chr22	17896362	17899447	-
chr22	17896982	17899447	-
chr22	17899549	17900841	-
chr22	17900998	17901877	-
chr22	17901980	17902630	-
chr22	17902748	17904631	-
chr22	17904840	17906548	-
chr22	17906887	18001392	-
chr22	18078607	18079873	+
chr22	18079257	18079873	+
chr22	18080015	18083436	+
chr22	18083733	18085111	+
chr22	18083733	18087971	+
chr22	18085259	18087971	+
chr22	18085259	18100648	+
chr22	18124305	18126353	+
chr22	18150223	18157557	+
chr22	18157821	18160171	+
chr22	18160269	18161789	+
chr22	18161936	18167254	+
chr22	18167335	18167889	+
chr22	18168037	18169843	+
chr22	18169940	18170752	+
chr22	18170921	18173149	+
chr22	18173282	18173792	+
chr22	18173843	18176771	+
chr22	18173843	18360563	+
chr22	18187250	18191129	+
chr22	18529094	18529440	+
chr22	18529498	18529605	+
chr22	18534054	18535244	-
chr22	18535329	18535858	-
chr22	18535949	18536649	-
chr22	18536809	18537291	-
chr22	18538559	18538639	-
chr22	18538745	18539227	-
chr22	18538960	18539227	-
chr22	18539338	18540401	-
chr22	18540473	18540572	-
chr22	18540646	18543666	-
chr22	18543738	18544651	-
chr22	18544782	18547245	-
chr22	18547374	18548010	-
chr22	18548119	18548317	-
chr22	18548470	18548669	-
chr22	18548857	18552472	-
chr22	18552574	18577772	-
chr22	18792055	18792261	-
chr22	18874509	18878385	+
chr22	18906726	18909979	+
chr22	18906726	18910171	+
chr22	18906726	18910887	+
chr22	18910273	18910887	+
chr22	18911029	18911539	+
chr22	18913527	18916889	-
chr22	18916989	18918315	-
chr22	18918492	18919450	-
chr22	18919598	18919705	-
chr22	18919799	18921341	-
chr22	18919799	18925050	-
chr22	18921424	18922324	-
chr22	18922405	18922816	-
chr22	18922934	18923114	-
chr22	18925201	18925687	-
chr22	18925723	18930989	-
chr22	18931199	18936014	-
chr22	19039122	19041057	-
chr22	19041295	19041806	-
chr22	19041960	19048439	-
chr22	19048644	19056985	-
chr22	19057163	19063201	-
chr22	19063279	19064847	-
chr22	19065059	19068099	-
chr22	19068226	19089367	-
chr22	19089491	19122127	-
chr22	19134476	19135059	-
chr22	19135176	19137322	-
chr22	19137433	19138214	-
chr22	19138318	19139158	-
chr22	19139293	19139611	-
chr22	19139730	19139854	-
chr22	19140025	19142537	-
chr22	19142634	19142725	-
chr22	19142895	19144505	-
chr22	19176245	19176420	-
chr22	19176495	19176577	-
chr22	19176694	19176845	-
chr22	19176951	19177119	-
chr22	19177205	19177726	-
chr22	19177205	19177941	-
chr22	19177866	19177941	-
chr22	19178042	19178132	-
chr22	19178241	19178386	-
chr22	19178241	19178579	-
chr22	19179970	19180198	-
chr22	19180239	19180730	-
chr22	19180807	19183389	-
chr22	19183612	19187557	-
chr22	19188092	19191303	-
chr22	19191436	19196265	-
chr22	19196416	19196488	-
chr22	19196657	19199733	-
chr22	19208312	19208921	-
chr22	19209115	19210325	-
chr22	19210510	19216110	-
chr22	19216257	19219884	-
chr22	19220008	19221376	-
chr22	19221612	19221950	-
chr22	19222094	19222683	-
chr22	19222810	19223890	-
chr22	19224055	19225452	-
chr22	19224055	19226218	-
chr22	19226384	19229837	-
chr22	19229976	19232475	-
chr22	19232599	19233165	-
chr22	19233319	19233421	-
chr22	19233623	19234508	-
chr22	19234707	19235695	-
chr22	19235870	19239274	-
chr22	19239389	19242774	-
chr22	19254228	19275622	-
chr22	19254228	19275638	-
chr22	19275831	19291599	-
chr22	19331557	19351357	-
chr22	19351447	19353355	-
chr22	19353520	19353995	-
chr22	19354119	19355759	-
chr22	19355866	19356229	-
chr22	19356289	19356889	-
chr22	19357052	19359335	-
chr22	19359485	19361236	-
chr22	19361342	19361726	-
chr22	19361932	19375630	-
chr22	19375793	19377868	-
chr22	19378067	19383619	-
chr22	19383706	19385520	-
chr22	19385737	19387710	-
chr22	19387817	19388483	-
chr22	19388555	19389697	-
chr22	19388555	19392100	-
chr22	19392215	19394341	-
chr22	19394510	19396786	-
chr22	19396948	19397991	-
chr22	19398088	19405462	-
chr22	19398088	19405785	-
chr22	19405532	19405785	-
chr22	19405881	19407183	-
chr22	19407275	19408482	-
chr22	19408594	19410715	-
chr22	19410779	19431439	-
chr22	19410779	19447377	-
chr22	19432608	19433264	+
chr22	19433349	19434735	+
chr22	19434895	19435637	+
chr22	19444391	19447377	-
chr22	19447546	19447664	-
chr22	19450745	19454748	-
chr22	19454831	19455679	-
chr22	19455769	19456586	-
chr22	19456635	19456852	-
chr22	19456919	19458070	-
chr22	19458140	19465201	-
chr22	19465275	19467872	-
chr22	19465275	19467874	-
chr22	19468004	19471686	-
chr22	19471809	19475067	-
chr22	19471809	19479082	-
chr22	19475101	19475469	-
chr22	19475101	19475495	-
chr22	19475603	19478824	-
chr22	19475603	19479082	-
chr22	19479572	19480157	+
chr22	19480020	19480157	+
chr22	19480218	19480952	+
chr22	19481046	19482689	+
chr22	19482828	19483861	+
chr22	19484006	19494326	+
chr22	19494383	19494473	+
chr22	19494383	19495980	+
chr22	19494603	19495980	+
chr22	19496030	19497385	+
chr22	19497448	19499100	+
chr22	19499152	19505361	+
chr22	19505482	19507385	+
chr22	19507518	19507765	+
chr22	19507865	19508529	+
chr22	19507865	19514748	+
chr22	19508692	19514748	+
chr22	19514888	19514964	+
chr22	19515049	19516526	+
chr22	19516646	19516816	+
chr22	19516894	19518843	+
chr22	19518910	19520480	+
chr22	19718819	19719601	+
chr22	19719699	19719805	+
chr22	19719893	19720114	+
chr22	19720239	19720319	+
chr22	19720455	19720548	+
chr22	19720667	19720767	+
chr22	19720870	19721639	+
chr22	19721737	19721821	+
chr22	19721958	19722236	+
chr22	19722340	19722427	+
chr22	19764327	19764957	+
chr22	19765114	19765757	+
chr22	19765826	19765901	+
chr22	19788961	19802000	-
chr22	19802217	19806658	-
chr22	19806758	19812284	-
chr22	19812448	19820597	-
chr22	19820724	19821227	-
chr22	19852487	19854442	-
chr22	19877235	19878089	-
chr22	19878188	19878365	-
chr22	19878265	19878365	-
chr22	19880272	19880621	-
chr22	19880718	19883324	-
chr22	19895201	19895406	-
chr22	19895582	19898038	-
chr22	19898131	19899048	-
chr22	19899069	19911376	-
chr22	19911448	19915213	-
chr22	19915277	19915764	-
chr22	19915844	19918142	-
chr22	19918218	19918859	-
chr22	19919005	19919542	-
chr22	19919600	19931029	-
chr22	19941898	19961198	+
chr22	19961290	19961696	+
chr22	19961290	19962232	+
chr22	19961290	19962526	+
chr22	19962816	19963565	+
chr22	19963760	19964109	+
chr22	19963760	19964167	+
chr22	19964300	19968535	+
chr22	19970744	19971215	-
chr22	19970744	19971885	-
chr22	19971336	19971885	-
chr22	19971972	19972357	-
chr22	19972412	19972736	-
chr22	19973318	19973642	-
chr22	19973794	19974111	-
chr22	19974240	19975685	-
chr22	19975758	19977414	-
chr22	19977587	19977957	-
chr22	19978076	19978896	-
chr22	19979081	19979742	-
chr22	19980243	19981210	-
chr22	19981738	19981932	-
chr22	19983820	19987072	-
chr22	19990813	20010454	-
chr22	20037095	20043354	+
chr22	20043444	20052464	+
chr22	20052585	20053359	+
chr22	20052585	20053436	+
chr22	20052585	20055942	+
chr22	20052585	20061529	+
chr22	20053552	20055942	+
chr22	20056014	20061529	+
chr22	20061684	20063337	+
chr22	20063443	20064541	+
chr22	20063599	20064541	+
chr22	20086684	20087161	+
chr22	20087322	20089668	+
chr22	20089812	20089975	+
chr22	20089844	20089975	+
chr22	20090259	20091434	+
chr22	20091633	20091868	+
chr22	20091971	20092808	+
chr22	20092908	20094712	+
chr22	20094796	20106176	+
chr22	20106278	20106591	+
chr22	20106699	20107270	+
chr22	20107399	20108889	+
chr22	20109004	20110024	+
chr22	20112795	20112910	-
chr22	20113008	20113117	-
chr22	20113235	20113431	-
chr22	20113508	20113685	-
chr22	20113809	20114573	-
chr22	20114686	20114760	-
chr22	20114877	20114964	-
chr22	20115080	20115265	-
chr22	20115448	20115671	-
chr22	20115448	20116037	-
chr22	20115781	20116037	-
chr22	20116284	20116882	-
chr22	20116613	20116882	-
chr22	20117665	20119012	+
chr22	20118403	20119012	+
chr22	20119150	20122263	+
chr22	20122422	20125307	+
chr22	20122698	20125307	+
chr22	20125437	20126302	+
chr22	20126189	20126302	+
chr22	20126369	20126951	+
chr22	20126369	20126954	+
chr22	20132052	20139193	+
chr22	20139316	20139477	+
chr22	20139636	20139719	+
chr22	20139893	20140114	+
chr22	20140218	20140616	+
chr22	20140709	20140870	+
chr22	20141013	20141216	+
chr22	20141338	20141420	+
chr22	20141531	20142755	+
chr22	20143757	20145228	+
chr22	20152631	20152872	-
chr22	20208064	20209144	-
chr22	20243111	20268070	-
chr22	20314825	20315335	-
chr22	20315477	20316118	-
chr22	20316220	20319638	-
chr22	20319800	20319878	-
chr22	20364318	20366566	-
chr22	20366735	20367547	-
chr22	20369576	20370119	-
chr22	20370200	20372535	-
chr22	20394663	20395332	+
chr22	20395419	20400631	+
chr22	20400759	20401276	+
chr22	20401373	20405376	+
chr22	20426283	20427397	-
chr22	20427551	20429224	-
chr22	20429341	20429535	-
chr22	20429356	20429535	-
chr22	20429654	20429729	-
chr22	20429834	20430428	-
chr22	20430558	20430689	-
chr22	20430909	20431744	-
chr22	20431538	20431744	-
chr22	20431847	20431929	-
chr22	20431989	20437581	-
chr22	20446677	20456219	-
chr22	20446677	20457807	-
chr22	20458001	20464857	-
chr22	20465577	20471349	-
chr22	20471516	20488984	-
chr22	20489213	20495759	-
chr22	20489853	20491133	-
chr22	20507747	20537116	+
chr22	20508445	20537116	+
chr22	20537205	20551435	+
chr22	20537205	20564449	+
chr22	20551488	20553144	+
chr22	20553175	20554935	+
chr22	20555149	20564449	+
chr22	20564689	20566466	+
chr22	20564689	20566523	+
chr22	20566818	20568520	+
chr22	20568632	20575112	+
chr22	20568632	20582610	+
chr22	20575233	20582610	+
chr22	20582748	20582839	+
chr22	20582968	20583112	+
chr22	20583248	20583329	+
chr22	20583394	20584358	+
chr22	20584426	20584854	+
chr22	20585016	20585100	+
chr22	20585268	20585727	+
chr22	20585827	20586567	+
chr22	20703123	20703467	+
chr22	20703525	20703632	+
chr22	20708099	20709295	-
chr22	20709380	20709907	-
chr22	20709998	20710698	-
chr22	20710859	20711340	-
chr22	20711462	20712485	-
chr22	20712612	20712692	-
chr22	20712798	20713280	-
chr22	20713391	20714457	-
chr22	20714529	20714627	-
chr22	20714701	20717707	-
chr22	20717779	20718692	-
chr22	20718823	20721297	-
chr22	20721419	20726487	-
chr22	20726542	20727229	-
chr22	20727398	20727773	-
chr22	20727865	20729312	-
chr22	20729507	20729631	-
chr22	20729712	20729891	-
chr22	20730012	20732970	-
chr22	20733099	20733735	-
chr22	20733126	20733735	-
chr22	20733147	20733735	-
chr22	20733844	20734042	-
chr22	20734195	20734394	-
chr22	20734554	20736408	-
chr22	20734554	20742227	-
chr22	20735675	20736408	-
chr22	20736592	20742227	-
chr22	20742356	20742607	-
chr22	20742765	20744627	-
chr22	20744721	20747582	-
chr22	20747703	20749904	-
chr22	20749995	20751292	-
chr22	20751377	20751673	-
chr22	20751756	20752902	-
chr22	20753028	20753109	-
chr22	20753181	20761303	-
chr22	20761387	20764816	-
chr22	20764951	20765099	-
chr22	20765237	20765584	-
chr22	20765694	20793192	-
chr22	20774146	20779296	+
chr22	20780202	20783971	+
chr22	20784246	20786003	+
chr22	20786149	20786874	+
chr22	20793244	20796145	-
chr22	20796315	20798583	-
chr22	20798688	20799092	-
chr22	20799277	20799670	-
chr22	20799767	20801972	-
chr22	20802106	20803190	-
chr22	20803321	20804299	-
chr22	20804401	20804973	-
chr22	20805166	20807361	-
chr22	20807459	20810966	-
chr22	20811033	20813357	-
chr22	20813507	20818482	-
chr22	20818550	20819640	-
chr22	20819901	20820538	-
chr22	20820612	20824325	-
chr22	20824415	20834561	-
chr22	20834656	20838614	-
chr22	20838732	20858569	-
chr22	20859348	20870336	+
chr22	20859641	20870336	+
chr22	20870534	20881048	+
chr22	20881135	20883470	+
chr22	20883570	20887678	+
chr22	20918246	20933778	+
chr22	20934245	20949710	+
chr22	20951266	20953205	+
chr22	20967976	20973306	+
chr22	20973521	20973757	+
chr22	20973868	20974062	+
chr22	20974173	20974251	+
chr22	20976539	20976650	+
chr22	20976939	20977031	+
chr22	20977777	20977887	+
chr22	20979703	20980019	+
chr22	20980125	20980991	+
chr22	20982572	20983026	+
chr22	20983090	20985840	+
chr22	20985898	20987503	+
chr22	20987584	20988009	+
chr22	20988119	20988788	+
chr22	20988873	20989624	+
chr22	20989683	20990385	+
chr22	20990526	20991627	+
chr22	20991830	20992213	+
chr22	20992370	20992793	+
chr22	20992905	20993661	+
chr22	20993755	20993923	+
chr22	20994020	20994103	+
chr22	20994270	20994557	+
chr22	20994728	20994869	+
chr22	20995027	20995745	+
chr22	20995873	20995962	+
chr22	20996113	20996695	+
chr22	20996802	20996885	+
chr22	20996967	20997231	+
chr22	21000433	21000646	-
chr22	21000788	21001255	-
chr22	21001412	21001831	-
chr22	21002830	21002917	+
chr22	21009454	21011383	-
chr22	21013185	21013781	-
chr22	21016093	21017988	+
chr22	21023036	21023117	+
chr22	21023199	21023274	+
chr22	21023417	21023508	+
chr22	21023619	21025804	+
chr22	21026077	21026251	+
chr22	21029231	21029335	-
chr22	21226387	21226593	-
chr22	21416738	21442758	+
chr22	21442858	21444921	+
chr22	21468432	21468778	+
chr22	21468836	21468943	+
chr22	21473406	21474596	-
chr22	21474681	21475210	-
chr22	21476161	21476643	-
chr22	21476765	21477789	-
chr22	21477916	21477996	-
chr22	21478102	21478584	-
chr22	21478317	21478584	-
chr22	21478695	21479758	-
chr22	21479830	21479929	-
chr22	21480003	21483019	-
chr22	21484135	21486799	-
chr22	21486928	21487564	-
chr22	21487673	21487871	-
chr22	21488024	21488223	-
chr22	21488024	21491993	-
chr22	21488411	21491993	-
chr22	21567772	21592860	+
chr22	21592957	21610856	+
chr22	21611044	21621514	+
chr22	21628788	21629009	-
chr22	21628788	21629307	-
chr22	21629188	21629307	-
chr22	21629408	21629542	-
chr22	21629408	21629601	-
chr22	21629762	21629850	-
chr22	21642524	21642861	+
chr22	21643059	21643893	+
chr22	21652332	21653341	+
chr22	21661022	21662252	+
chr22	21666132	21669912	+
chr22	21669963	21670298	+
chr22	21669963	21670565	+
chr22	21670377	21670565	+
chr22	21670612	21670996	+
chr22	21671060	21672329	+
chr22	21672382	21675063	+
chr22	21675116	21681298	+
chr22	21681391	21682436	+
chr22	21682527	21683181	+
chr22	21683258	21684752	+
chr22	21684914	21685637	+
chr22	21684914	21686482	+
chr22	21685727	21686482	+
chr22	21686559	21686891	+
chr22	21686999	21687642	+
chr22	21687733	21688072	+
chr22	21688107	21688731	+
chr22	21688850	21693815	+
chr22	21693873	21694592	+
chr22	21694666	21694754	+
chr22	21694818	21694936	+
chr22	21695071	21695393	+
chr22	21695071	21695397	+
chr22	21695497	21695866	+
chr22	21695497	21696746	+
chr22	21695497	21696884	+
chr22	21701219	21703369	-
chr22	21703479	21703838	-
chr22	21764241	21769194	-
chr22	21769321	21772648	-
chr22	21769321	21772872	-
chr22	21772983	21788256	-
chr22	21788389	21788693	-
chr22	21788809	21799011	-
chr22	21799129	21805849	-
chr22	21806040	21807663	-
chr22	21807847	21867321	-
chr22	21923472	21925568	-
chr22	21925663	21931147	-
chr22	21931292	21933390	-
chr22	21933580	21934023	-
chr22	21934227	21939531	-
chr22	21939681	21945842	-
chr22	21946109	21952791	-
chr22	21957596	21958491	-
chr22	21958290	21958491	-
chr22	21958694	21959131	-
chr22	21959233	21959586	-
chr22	21959233	21959650	-
chr22	21959737	21960320	-
chr22	21960450	21962127	-
chr22	21960450	21962428	-
chr22	21962603	21962746	-
chr22	21962894	21963922	-
chr22	21964029	21964160	-
chr22	21964316	21965284	-
chr22	21965376	21967602	-
chr22	21967717	21968618	-
chr22	21967717	21971876	-
chr22	21968776	21970209	-
chr22	21968776	21971876	-
chr22	21970407	21970979	-
chr22	21970407	21971876	-
chr22	21971062	21971876	-
chr22	21971952	21972611	-
chr22	21972719	21974356	-
chr22	21974489	21975639	-
chr22	21975808	21975980	-
chr22	21975808	21982729	-
chr22	22298212	22303103	+
chr22	22298212	22303223	+
chr22	22303298	22303942	+
chr22	22304115	22306789	+
chr22	22304115	22306832	+
chr22	22306904	22307105	+
chr22	22307022	22307105	+
chr22	22307592	22308696	+
chr22	22308820	22309735	+
chr22	22309884	22310225	+
chr22	22310402	22318898	+
chr22	22489467	22494062	-
chr22	22494181	22507809	-
chr22	22507871	22508658	-
chr22	22515702	22520088	-
chr22	22548644	22549725	-
chr22	22550335	22550766	-
chr22	22551090	22556811	-
chr22	22551090	22557544	-
chr22	22556910	22557544	-
chr22	22556931	22557544	-
chr22	22557581	22558970	-
chr22	22557581	22559174	-
chr22	22647291	22647594	+
chr22	22664519	22698113	+
chr22	22664519	22758903	+
chr22	22664519	22822981	+
chr22	22697997	22698113	+
chr22	22758787	22758903	+
chr22	22893819	22900975	+
chr22	22895587	22906553	-
chr22	22895703	22901304	-
chr22	22899656	22900975	+
chr22	22901131	22906497	+
chr22	22905026	22906341	+
chr22	22906554	22915824	-
chr22	22906554	22919750	-
chr22	22906554	22922805	-
chr22	22910974	22919750	-
chr22	22915825	22919750	-
chr22	22918202	22919534	+
chr22	22918202	22922593	+
chr22	23096419	23122191	+
chr22	23096419	23123086	+
chr22	23146686	23150062	+
chr22	23152527	23153032	+
chr22	23153135	23155967	+
chr22	23156033	23157991	+
chr22	23158044	23158897	+
chr22	23160999	23161499	+
chr22	23182240	23253798	+
chr22	23253981	23260949	+
chr22	23261055	23261354	+
chr22	23261541	23268407	+
chr22	23268516	23271531	+
chr22	23271593	23273080	+
chr22	23273134	23273633	+
chr22	23273775	23283976	+
chr22	23284099	23285032	+
chr22	23285202	23287158	+
chr22	23287279	23288096	+
chr22	23288173	23289516	+
chr22	23289622	23290338	+
chr22	23290414	23292540	+
chr22	23292639	23295023	+
chr22	23295156	23309423	+
chr22	23309484	23310323	+
chr22	23310434	23311696	+
chr22	23311837	23312886	+
chr22	23313022	23313967	+
chr22	23314074	23314551	+
chr22	23314715	23315432	+
chr22	23510198	23517542	+
chr22	23537137	23538760	+
chr22	23544307	23546485	+
chr22	23637805	23638750	-
chr22	23638943	23659864	-
chr22	23640424	23659864	-
chr22	23660001	23683724	-
chr22	23683868	23686837	-
chr22	23683868	23690231	-
chr22	23686996	23690231	-
chr22	23690357	23694118	-
chr22	23695518	23700725	-
chr22	23695518	23705428	-
chr22	23700832	23705428	-
chr22	23705542	23709129	-
chr22	23709242	23709785	-
chr22	23709868	23714186	-
chr22	23714343	23715008	-
chr22	23715195	23717030	-
chr22	23715195	23717107	-
chr22	23766027	23766127	-
chr22	23766276	23767373	-
chr22	23779417	23780358	+
chr22	23780503	23780581	+
chr22	23781101	23781192	+
chr22	23781410	23782225	+
chr22	23782484	23783410	+
chr22	23787263	23791755	+
chr22	23791868	23793558	+
chr22	23791895	23793558	+
chr22	23793689	23800943	+
chr22	23801082	23803294	+
chr22	23803423	23816769	+
chr22	23816937	23825224	+
chr22	23825416	23833571	+
chr22	23833704	23834140	+
chr22	23834933	23837063	-
chr22	23834980	23837063	-
chr22	23836963	23837063	-
chr22	23837155	23837658	-
chr22	23837732	23838137	-
chr22	23837855	23838351	-
chr22	23838446	23838563	-
chr22	23838638	23838710	-
chr22	23838774	23838894	-
chr22	23838777	23838894	-
chr22	23856992	23862103	+
chr22	23858030	23862103	+
chr22	23862203	23868480	+
chr22	23868642	23875116	+
chr22	23875242	23877041	+
chr22	23877172	23894771	+
chr22	23882870	23883771	+
chr22	23883874	23883948	+
chr22	23894583	23894771	+
chr22	23894945	23895039	+
chr22	23958459	23958550	-
chr22	23958964	23960293	-
chr22	23967023	23967385	+
chr22	23967562	23967981	+
chr22	23971624	23973672	-
chr22	23971624	23973767	-
chr22	23973348	23973767	-
chr22	23973944	23974306	-
chr22	24011368	24035443	+
chr22	24011729	24035443	+
chr22	24035521	24036088	+
chr22	24036182	24038347	+
chr22	24038462	24041138	+
chr22	24038462	24042903	+
chr22	24041274	24042903	+
chr22	24043085	24049090	+
chr22	24049221	24050824	+
chr22	24050975	24054872	+
chr22	24055160	24056191	+
chr22	24056361	24059226	+
chr22	24059364	24059923	+
chr22	24060142	24061946	+
chr22	24062026	24062958	+
chr22	24063147	24064034	+
chr22	24064188	24066986	+
chr22	24067182	24070799	+
chr22	24070891	24072353	+
chr22	24071043	24072353	+
chr22	24072511	24076168	+
chr22	24076285	24083227	+
chr22	24083390	24084578	+
chr22	24084786	24085005	+
chr22	24085152	24087451	+
chr22	24087714	24088979	+
chr22	24087714	24091582	+
chr22	24091844	24095930	+
chr22	24096083	24098013	+
chr22	24098193	24113565	+
chr22	24113749	24119366	+
chr22	24119699	24134301	+
chr22	24134416	24164399	+
chr22	24164564	24165529	+
chr22	24165627	24166638	+
chr22	24167314	24168446	+
chr22	24168522	24171712	+
chr22	24171996	24176110	+
chr22	24176276	24177503	+
chr22	24176276	24177590	+
chr22	24177818	24178052	+
chr22	24183268	24183494	+
chr22	24184304	24184765	+
chr22	24184941	24185093	+
chr22	24186160	24186256	+
chr22	24226267	24226630	-
chr22	24226768	24231383	-
chr22	24231531	24232050	-
chr22	24233019	24233497	-
chr22	24233594	24233873	-
chr22	24234005	24244552	-
chr22	24248219	24248522	-
chr22	24270984	24276699	+
chr22	24270984	24302194	+
chr22	24271599	24302194	+
chr22	24276804	24302194	+
chr22	24302385	24313312	+
chr22	24313467	24321287	+
chr22	24321324	24324219	+
chr22	24322919	24324219	+
chr22	24324428	24328845	+
chr22	24328920	24330255	+
chr22	24330432	24334409	+
chr22	24334574	24338385	+
chr22	24338478	24347085	+
chr22	24347177	24363260	+
chr22	24363345	24365475	+
chr22	24365633	24369217	+
chr22	24369321	24411587	+
chr22	24411705	24412647	+
chr22	24412708	24414533	+
chr22	24433737	24440582	+
chr22	24543098	24543841	-
chr22	24544084	24546913	-
chr22	24547006	24547907	-
chr22	24548074	24548916	-
chr22	24549002	24554948	-
chr22	24549002	24555614	-
chr22	24556058	24557656	+
chr22	24556072	24557656	+
chr22	24557801	24567965	+
chr22	24557801	24567983	+
chr22	24568038	24572017	+
chr22	24568177	24571915	+
chr22	24572062	24581931	+
chr22	24586412	24588213	-
chr22	24588330	24589820	-
chr22	24589266	24589820	-
chr22	24589394	24589820	-
chr22	24589950	24592862	-
chr22	24603322	24607953	+
chr22	24603336	24607953	+
chr22	24603528	24607953	+
chr22	24608024	24609961	+
chr22	24608024	24609964	+
chr22	24610034	24610249	+
chr22	24610034	24610357	+
chr22	24610034	24610454	+
chr22	24610532	24611074	+
chr22	24610532	24611077	+
chr22	24611246	24614775	+
chr22	24614907	24615040	+
chr22	24615128	24620327	+
chr22	24620521	24620912	+
chr22	24621071	24623106	+
chr22	24622908	24623106	+
chr22	24623257	24623779	+
chr22	24623917	24627431	+
chr22	24627620	24627851	+
chr22	24627980	24628080	+
chr22	24628194	24628274	+
chr22	24628389	24628692	+
chr22	24645746	24647002	+
chr22	24650023	24653005	+
chr22	24725516	24727949	-
chr22	24728054	24728176	-
chr22	24871460	24876576	+
chr22	25014567	25025632	+
chr22	25025785	25027944	+
chr22	25029541	25032608	+
chr22	25032697	25038759	+
chr22	25041526	25049229	+
chr22	25049365	25170819	+
chr22	25170939	25174239	+
chr22	25174490	25177347	+
chr22	25177523	25181698	+
chr22	25181824	25184976	+
chr22	25190785	25192405	+
chr22	25351815	25354595	-
chr22	25351903	25354595	-
chr22	25354813	25357254	-
chr22	25357427	25359826	-
chr22	25376009	25381380	-
chr22	25448285	25455711	+
chr22	25455841	25456157	+
chr22	25455841	25457258	+
chr22	25457402	25459415	+
chr22	25459516	25460866	+
chr22	25509343	25510036	+
chr22	25565154	25604376	+
chr22	25644666	25661575	+
chr22	25661678	25663629	+
chr22	25663705	25667738	+
chr22	25667801	25672295	+
chr22	25672348	25674436	+
chr22	25674529	25678815	+
chr22	25678916	25685169	+
chr22	25685249	25687536	+
chr22	25687668	25690188	+
chr22	25690284	25695106	+
chr22	25695215	25703509	+
chr22	25703577	25704108	+
chr22	25703577	25709897	+
chr22	25704210	25709897	+
chr22	25709965	25711067	+
